day,arm,zone,ts,price
2025-06-01,B_on,BE,20250601-0300,83.7
2025-06-01,B_on,BE,20250601-2200,77.84
2025-06-01,B_on,BE,20250601-1600,58.49
2025-06-01,B_on,BE,20250601-0800,43.39
2025-06-01,B_on,BE,20250601-1200,4.45
2025-06-01,B_on,BE,20250601-0000,78.62
2025-06-01,B_on,BE,20250601-1900,79.87
2025-06-01,B_on,BE,20250601-1500,16.16
2025-06-01,B_on,BE,20250601-1400,5.0
2025-06-01,B_on,BE,20250601-1000,27.5
2025-06-01,B_on,BE,20250601-0500,74.94
2025-06-01,B_on,BE,20250601-1800,79.87
2025-06-01,B_on,DE_LU,20250601-2300,85.47
2025-06-01,B_on,DE_LU,20250601-0100,84.59
2025-06-01,B_on,DE_LU,20250601-0900,12.74
2025-06-01,B_on,DE_LU,20250601-0200,84.59
2025-06-01,B_on,DE_LU,20250601-1700,84.59
2025-06-01,B_on,DE_LU,20250601-0400,84.59
2025-06-01,B_on,DE_LU,20250601-0700,57.0
2025-06-01,B_on,DE_LU,20250601-0600,66.18
2025-06-01,B_on,DE_LU,20250601-2100,92.9
2025-06-01,B_on,DE_LU,20250601-1100,4.65
2025-06-01,B_on,DE_LU,20250601-1300,4.45
2025-06-01,B_on,DE_LU,20250601-2000,92.9
2025-06-01,B_on,DE_LU,20250601-0300,84.59
2025-06-01,B_on,DE_LU,20250601-2200,89.04
2025-06-01,B_on,DE_LU,20250601-1600,60.22
2025-06-01,B_on,DE_LU,20250601-0800,33.89
2025-06-01,B_on,DE_LU,20250601-1200,4.18
2025-06-01,B_on,DE_LU,20250601-0000,84.59
2025-06-01,B_on,DE_LU,20250601-1900,92.9
2025-06-01,B_on,DE_LU,20250601-1500,47.69
2025-06-01,B_on,DE_LU,20250601-1400,5.0
2025-06-01,B_on,DE_LU,20250601-1000,8.58
2025-06-01,B_on,DE_LU,20250601-0500,75.55
2025-06-01,B_on,DE_LU,20250601-1800,92.9
2025-06-01,B_on,DK1,20250601-2300,85.47
2025-06-01,B_on,DK1,20250601-0100,84.59
2025-06-01,B_on,DK1,20250601-0900,24.08
2025-06-01,B_on,DK1,20250601-0200,84.59
2025-06-01,B_on,DK1,20250601-1700,63.0
2025-06-01,B_on,DK1,20250601-0400,84.59
2025-06-01,B_on,DK1,20250601-0700,57.0
2025-06-01,B_on,DK1,20250601-0600,66.18
2025-06-01,B_on,DK1,20250601-2100,84.59
2025-06-01,B_on,DK1,20250601-1100,24.5
2025-06-01,B_on,DK1,20250601-1300,9.5
2025-06-01,B_on,DK1,20250601-2000,92.9
2025-06-01,B_on,DK1,20250601-0300,84.59
2025-06-01,B_on,DK1,20250601-2200,89.04
2025-06-01,B_on,DK1,20250601-1600,60.22
2025-06-01,B_on,DK1,20250601-0800,33.89
2025-06-01,B_on,DK1,20250601-1200,17.57
2025-06-01,B_on,DK1,20250601-0000,84.59
2025-06-01,B_on,DK1,20250601-1900,84.59
2025-06-01,B_on,DK1,20250601-1500,47.69
2025-06-01,B_on,DK1,20250601-1400,5.0
2025-06-01,B_on,DK1,20250601-1000,26.0
2025-06-01,B_on,DK1,20250601-0500,75.55
2025-06-01,B_on,DK1,20250601-1800,84.59
2025-06-01,B_on,NO2,20250601-2300,79.7
2025-06-01,B_on,NO2,20250601-0100,79.7
2025-06-01,B_on,NO2,20250601-0900,25.91
2025-06-01,B_on,NO2,20250601-0200,79.7
2025-06-01,B_on,NO2,20250601-1700,79.7
2025-06-01,B_on,NO2,20250601-0400,79.7
2025-06-01,B_on,NO2,20250601-0700,53.71
2025-06-01,B_on,NO2,20250601-0600,58.46
2025-06-01,B_on,NO2,20250601-2100,87.53
2025-06-01,B_on,NO2,20250601-1100,4.71
2025-06-01,B_on,NO2,20250601-1300,4.19
2025-06-01,B_on,NO2,20250601-2000,87.53
2025-06-01,B_on,NO2,20250601-0300,79.7
2025-06-01,B_on,NO2,20250601-2200,81.49
2025-06-01,B_on,NO2,20250601-1600,61.23
2025-06-01,B_on,NO2,20250601-0800,40.88
2025-06-01,B_on,NO2,20250601-1200,4.19
2025-06-01,B_on,NO2,20250601-0000,79.7
2025-06-01,B_on,NO2,20250601-1900,87.53
2025-06-01,B_on,NO2,20250601-1500,37.85
2025-06-01,B_on,NO2,20250601-1400,4.71
2025-06-01,B_on,NO2,20250601-1000,25.91
2025-06-01,B_on,NO2,20250601-0500,63.02
2025-06-01,B_on,NO2,20250601-1800,87.53
2025-06-01,B_on,FR,20250601-2300,54.12
2025-06-01,B_on,FR,20250601-0100,61.8
2025-06-01,B_on,FR,20250601-0900,12.74
2025-06-01,B_on,FR,20250601-0200,61.8
2025-06-01,B_on,FR,20250601-1700,54.12
2025-06-01,B_on,FR,20250601-0400,61.8
2025-06-01,B_on,FR,20250601-0700,42.9
2025-06-01,B_on,FR,20250601-0600,48.25
2025-06-01,B_on,FR,20250601-2100,84.59
2025-06-01,B_on,FR,20250601-1100,5.0
2025-06-01,B_on,FR,20250601-1300,4.45
2025-06-01,B_on,FR,20250601-2000,84.59
2025-06-01,B_on,FR,20250601-0300,61.8
2025-06-01,B_on,FR,20250601-2200,55.75
2025-06-01,B_on,FR,20250601-1600,20.59
2025-06-01,B_on,FR,20250601-0800,22.68
2025-06-01,B_on,FR,20250601-1200,4.45
2025-06-01,B_on,FR,20250601-0000,61.8
2025-06-01,B_on,FR,20250601-1900,63.97
2025-06-01,B_on,FR,20250601-1500,17.87
2025-06-01,B_on,FR,20250601-1400,5.0
2025-06-01,B_on,FR,20250601-1000,8.58
2025-06-01,B_on,FR,20250601-0500,57.01
2025-06-01,B_on,FR,20250601-1800,63.97
2025-12-15,A_off,NL,20251215-2300,77.86
2025-12-15,A_off,BE,20251215-2300,75.36
2025-12-15,A_off,DE_LU,20251215-2300,89.6
2025-12-15,A_off,DK1,20251215-2300,89.6
2025-12-15,A_off,NO2,20251215-2300,81.96
2025-12-15,A_off,FR,20251215-2300,32.55
2025-12-15,B_on,NL,20251215-2300,86.18
2025-12-15,B_on,BE,20251215-2300,79.1
2025-12-15,B_on,DE_LU,20251215-2300,89.6
2025-12-15,B_on,DK1,20251215-2300,89.6
2025-12-15,B_on,NO2,20251215-2300,81.96
2025-12-15,B_on,FR,20251215-2300,32.55
2025-06-15,A_off,NL,20250615-0700,92.69
2025-06-15,A_off,NL,20250615-0500,92.69
2025-06-15,A_off,NL,20250615-2300,92.69
2025-06-15,A_off,NL,20250615-1300,55.69
2025-06-15,A_off,NL,20250615-1800,92.69
2025-06-15,A_off,NL,20250615-1400,54.03
2025-06-15,A_off,NL,20250615-1200,15.75
2025-06-15,A_off,NL,20250615-1600,92.69
2025-06-15,A_off,NL,20250615-0100,92.69
2025-06-15,A_off,NL,20250615-1900,97.25
2025-06-15,A_off,NL,20250615-1700,92.69
2025-06-15,A_off,NL,20250615-1500,57.57
2025-06-15,A_off,NL,20250615-1100,13.47
2025-06-15,A_off,NL,20250615-0600,92.69
2025-06-15,A_off,NL,20250615-0900,57.0
2025-06-15,A_off,NL,20250615-0000,92.69
2025-06-15,A_off,NL,20250615-0300,92.69
2025-06-15,A_off,NL,20250615-2200,94.24
2025-06-15,A_off,NL,20250615-1000,50.33
2025-06-15,A_off,NL,20250615-0200,92.69
2025-06-15,A_off,NL,20250615-2000,97.25
2025-06-15,A_off,NL,20250615-0400,92.69
2025-06-15,A_off,NL,20250615-2100,97.25
2025-06-15,A_off,NL,20250615-0800,60.68
2025-06-15,A_off,BE,20250615-0700,83.42
2025-06-15,A_off,BE,20250615-0500,83.42
2025-06-15,A_off,BE,20250615-2300,92.69
2025-06-15,A_off,BE,20250615-1300,23.75
2025-06-15,A_off,BE,20250615-1800,94.97
2025-06-15,A_off,BE,20250615-1400,23.75
2025-06-15,A_off,BE,20250615-1200,24.75
2025-06-15,A_off,BE,20250615-1600,85.5
2025-06-15,A_off,BE,20250615-0100,85.47
2025-06-15,A_off,BE,20250615-1900,94.97
2025-06-15,A_off,BE,20250615-1700,92.69
2025-06-15,A_off,BE,20250615-1500,60.14
2025-06-15,A_off,BE,20250615-1100,24.75
2025-06-15,A_off,BE,20250615-0600,83.42
2025-06-15,A_off,BE,20250615-0900,48.1
2025-06-15,A_off,BE,20250615-0000,83.42
2025-06-15,A_off,BE,20250615-0300,85.47
2025-06-15,A_off,BE,20250615-2200,92.69
2025-06-15,A_off,BE,20250615-1000,46.48
2025-06-15,A_off,BE,20250615-0200,85.47
2025-06-15,A_off,BE,20250615-2000,94.3
2025-06-15,A_off,BE,20250615-0400,85.47
2025-06-15,A_off,BE,20250615-2100,97.25
2025-06-15,A_off,BE,20250615-0800,53.71
2025-06-15,A_off,DE_LU,20250615-0700,92.69
2025-06-15,A_off,DE_LU,20250615-0500,92.69
2025-06-15,A_off,DE_LU,20250615-2300,92.69
2025-06-15,A_off,DE_LU,20250615-1300,57.57
2025-06-15,A_off,DE_LU,20250615-1800,97.25
2025-06-15,A_off,DE_LU,20250615-1400,57.57
2025-06-15,A_off,DE_LU,20250615-1200,15.75
2025-06-15,A_off,DE_LU,20250615-1600,97.25
2025-06-15,A_off,DE_LU,20250615-0100,97.25
2025-06-15,A_off,DE_LU,20250615-1900,97.25
2025-06-15,A_off,DE_LU,20250615-1700,97.25
2025-06-15,A_off,DE_LU,20250615-1500,87.86
2025-06-15,A_off,DE_LU,20250615-1100,13.47
2025-06-15,A_off,DE_LU,20250615-0600,92.69
2025-06-15,A_off,DE_LU,20250615-0900,53.03
2025-06-15,A_off,DE_LU,20250615-0000,97.25
2025-06-15,A_off,DE_LU,20250615-0300,97.25
2025-06-15,A_off,DE_LU,20250615-2200,94.24
2025-06-15,A_off,DE_LU,20250615-1000,34.55
2025-06-15,A_off,DE_LU,20250615-0200,97.25
2025-06-15,A_off,DE_LU,20250615-2000,97.25
2025-06-15,A_off,DE_LU,20250615-0400,97.25
2025-06-15,A_off,DE_LU,20250615-2100,97.25
2025-06-15,A_off,DE_LU,20250615-0800,60.68
2025-06-15,A_off,DK1,20250615-0700,92.69
2025-06-15,A_off,DK1,20250615-0500,92.69
2025-06-15,A_off,DK1,20250615-2300,92.69
2025-06-15,A_off,DK1,20250615-1300,57.57
2025-06-15,A_off,DK1,20250615-1800,97.25
2025-06-15,A_off,DK1,20250615-1400,57.57
2025-06-15,A_off,DK1,20250615-1200,106.7
2025-06-15,A_off,DK1,20250615-1600,97.25
2025-06-15,A_off,DK1,20250615-0100,97.25
2025-06-15,A_off,DK1,20250615-1900,97.25
2025-06-15,A_off,DK1,20250615-1700,97.25
2025-06-15,A_off,DK1,20250615-1500,87.86
2025-06-15,A_off,DK1,20250615-1100,118.55
2025-06-15,A_off,DK1,20250615-0600,92.69
2025-06-15,A_off,DK1,20250615-0900,106.7
2025-06-15,A_off,DK1,20250615-0000,97.25
2025-06-15,A_off,DK1,20250615-0300,97.25
2025-06-15,A_off,DK1,20250615-2200,94.24
2025-06-15,A_off,DK1,20250615-1000,106.7
2025-06-15,A_off,DK1,20250615-0200,97.25
2025-06-15,A_off,DK1,20250615-2000,97.25
2025-06-15,A_off,DK1,20250615-0400,97.25
2025-06-15,A_off,DK1,20250615-2100,97.25
2025-06-15,A_off,DK1,20250615-0800,60.68
2025-06-15,A_off,NO2,20250615-0700,94.24
2025-06-15,A_off,NO2,20250615-0500,94.24
2025-06-15,A_off,NO2,20250615-2300,94.24
2025-06-15,A_off,NO2,20250615-1300,55.69
2025-06-15,A_off,NO2,20250615-1800,97.4
2025-06-15,A_off,NO2,20250615-1400,54.03
2025-06-15,A_off,NO2,20250615-1200,27.96
2025-06-15,A_off,NO2,20250615-1600,94.24
2025-06-15,A_off,NO2,20250615-0100,97.25
2025-06-15,A_off,NO2,20250615-1900,97.4
2025-06-15,A_off,NO2,20250615-1700,97.4
2025-06-15,A_off,NO2,20250615-1500,71.33
2025-06-15,A_off,NO2,20250615-1100,27.96
2025-06-15,A_off,NO2,20250615-0600,94.24
2025-06-15,A_off,NO2,20250615-0900,53.03
2025-06-15,A_off,NO2,20250615-0000,94.24
2025-06-15,A_off,NO2,20250615-0300,97.4
2025-06-15,A_off,NO2,20250615-2200,94.24
2025-06-15,A_off,NO2,20250615-1000,50.33
2025-06-15,A_off,NO2,20250615-0200,97.25
2025-06-15,A_off,NO2,20250615-2000,97.57
2025-06-15,A_off,NO2,20250615-0400,97.4
2025-06-15,A_off,NO2,20250615-2100,97.57
2025-06-15,A_off,NO2,20250615-0800,60.68
2025-06-15,A_off,FR,20250615-0700,28.27
2025-06-15,A_off,FR,20250615-0500,30.41
2025-06-15,A_off,FR,20250615-2300,57.57
2025-06-15,A_off,FR,20250615-1300,21.81
2025-06-15,A_off,FR,20250615-1800,57.57
2025-06-15,A_off,FR,20250615-1400,4.88
2025-06-15,A_off,FR,20250615-1200,15.75
2025-06-15,A_off,FR,20250615-1600,28.36
2025-06-15,A_off,FR,20250615-0100,33.58
2025-06-15,A_off,FR,20250615-1900,69.41
2025-06-15,A_off,FR,20250615-1700,29.16
2025-06-15,A_off,FR,20250615-1500,25.81
2025-06-15,A_off,FR,20250615-1100,13.47
2025-06-15,A_off,FR,20250615-0600,28.9
2025-06-15,A_off,FR,20250615-0900,31.4
2025-06-15,A_off,FR,20250615-0000,68.17
2025-06-15,A_off,FR,20250615-0300,33.58
2025-06-15,A_off,FR,20250615-2200,62.57
2025-06-15,A_off,FR,20250615-1000,34.55
2025-06-15,A_off,FR,20250615-0200,33.58
2025-06-15,A_off,FR,20250615-2000,69.41
2025-06-15,A_off,FR,20250615-0400,33.58
2025-06-15,A_off,FR,20250615-2100,69.41
2025-06-15,A_off,FR,20250615-0800,20.35
2025-06-15,B_on,NL,20250615-0700,92.69
2025-06-15,B_on,NL,20250615-0500,92.69
2025-06-15,B_on,NL,20250615-2300,94.24
2025-06-15,B_on,NL,20250615-1300,55.69
2025-06-15,B_on,NL,20250615-1800,92.69
2025-06-15,B_on,NL,20250615-1400,54.03
2025-06-15,B_on,NL,20250615-1200,15.75
2025-06-15,B_on,NL,20250615-1600,92.69
2025-06-15,B_on,NL,20250615-0100,97.25
2025-06-15,B_on,NL,20250615-1900,97.25
2025-06-15,B_on,NL,20250615-1700,92.69
2025-06-15,B_on,NL,20250615-1500,57.57
2025-06-15,B_on,NL,20250615-1100,13.47
2025-06-15,B_on,NL,20250615-0600,92.69
2025-06-15,B_on,NL,20250615-0900,57.0
2025-06-15,B_on,NL,20250615-0000,97.25
2025-06-15,B_on,NL,20250615-0300,97.25
2025-06-15,B_on,NL,20250615-2200,94.24
2025-06-15,B_on,NL,20250615-1000,50.33
2025-06-15,B_on,NL,20250615-0200,97.25
2025-06-15,B_on,NL,20250615-2000,97.25
2025-06-15,B_on,NL,20250615-0400,97.25
2025-06-15,B_on,NL,20250615-2100,97.25
2025-06-15,B_on,NL,20250615-0800,60.68
2025-06-15,B_on,BE,20250615-0700,83.42
2025-06-15,B_on,BE,20250615-0500,83.42
2025-06-15,B_on,BE,20250615-2300,92.69
2025-06-15,B_on,BE,20250615-1300,23.75
2025-06-15,B_on,BE,20250615-1800,94.97
2025-06-15,B_on,BE,20250615-1400,23.75
2025-06-15,B_on,BE,20250615-1200,24.75
2025-06-15,B_on,BE,20250615-1600,85.5
2025-06-15,B_on,BE,20250615-0100,87.45
2025-06-15,B_on,BE,20250615-1900,97.25
2025-06-15,B_on,BE,20250615-1700,92.69
2025-06-15,B_on,BE,20250615-1500,60.14
2025-06-15,B_on,BE,20250615-1100,24.75
2025-06-15,B_on,BE,20250615-0600,83.42
2025-06-15,B_on,BE,20250615-0900,48.1
2025-06-15,B_on,BE,20250615-0000,83.42
2025-06-15,B_on,BE,20250615-0300,87.52
2025-06-15,B_on,BE,20250615-2200,92.69
2025-06-15,B_on,BE,20250615-1000,46.48
2025-06-15,B_on,BE,20250615-0200,87.52
2025-06-15,B_on,BE,20250615-2000,94.3
2025-06-15,B_on,BE,20250615-0400,85.47
2025-06-15,B_on,BE,20250615-2100,97.25
2025-06-15,B_on,BE,20250615-0800,53.71
2025-06-15,B_on,DE_LU,20250615-0700,92.69
2025-06-15,B_on,DE_LU,20250615-0500,92.69
2025-06-15,B_on,DE_LU,20250615-2300,94.24
2025-06-15,B_on,DE_LU,20250615-1300,57.57
2025-06-15,B_on,DE_LU,20250615-1800,97.25
2025-06-15,B_on,DE_LU,20250615-1400,57.57
2025-06-15,B_on,DE_LU,20250615-1200,15.75
2025-06-15,B_on,DE_LU,20250615-1600,97.25
2025-06-15,B_on,DE_LU,20250615-0100,97.25
2025-06-15,B_on,DE_LU,20250615-1900,97.25
2025-06-15,B_on,DE_LU,20250615-1700,97.25
2025-06-15,B_on,DE_LU,20250615-1500,87.86
2025-06-15,B_on,DE_LU,20250615-1100,13.47
2025-06-15,B_on,DE_LU,20250615-0600,92.69
2025-06-15,B_on,DE_LU,20250615-0900,53.03
2025-06-15,B_on,DE_LU,20250615-0000,97.25
2025-06-15,B_on,DE_LU,20250615-0300,97.25
2025-06-15,B_on,DE_LU,20250615-2200,94.24
2025-06-15,B_on,DE_LU,20250615-1000,34.55
2025-06-15,B_on,DE_LU,20250615-0200,97.25
2025-06-15,B_on,DE_LU,20250615-2000,97.25
2025-06-15,B_on,DE_LU,20250615-0400,97.25
2025-06-15,B_on,DE_LU,20250615-2100,97.25
2025-06-15,B_on,DE_LU,20250615-0800,60.68
2025-06-15,B_on,DK1,20250615-0700,92.69
2025-06-15,B_on,DK1,20250615-0500,92.69
2025-06-15,B_on,DK1,20250615-2300,94.24
2025-06-15,B_on,DK1,20250615-1300,57.57
2025-06-15,B_on,DK1,20250615-1800,97.25
2025-06-15,B_on,DK1,20250615-1400,57.57
2025-06-15,B_on,DK1,20250615-1200,106.7
2025-06-15,B_on,DK1,20250615-1600,97.25
2025-06-15,B_on,DK1,20250615-0100,97.25
2025-06-15,B_on,DK1,20250615-1900,97.25
2025-06-15,B_on,DK1,20250615-1700,97.25
2025-06-15,B_on,DK1,20250615-1500,87.86
2025-06-15,B_on,DK1,20250615-1100,118.55
2025-06-15,B_on,DK1,20250615-0600,92.69
2025-06-15,B_on,DK1,20250615-0900,106.7
2025-06-15,B_on,DK1,20250615-0000,97.25
2025-06-15,B_on,DK1,20250615-0300,97.25
2025-06-15,B_on,DK1,20250615-2200,94.24
2025-06-15,B_on,DK1,20250615-1000,106.7
2025-06-15,B_on,DK1,20250615-0200,97.25
2025-06-15,B_on,DK1,20250615-2000,97.25
2025-06-15,B_on,DK1,20250615-0400,97.25
2025-06-15,B_on,DK1,20250615-2100,97.25
2025-06-15,B_on,DK1,20250615-0800,60.68
2025-06-15,B_on,NO2,20250615-0700,94.24
2025-06-15,B_on,NO2,20250615-0500,94.24
2025-06-15,B_on,NO2,20250615-2300,94.24
2025-06-15,B_on,NO2,20250615-1300,55.69
2025-06-15,B_on,NO2,20250615-1800,97.4
2025-06-15,B_on,NO2,20250615-1400,54.03
2025-06-15,B_on,NO2,20250615-1200,27.96
2025-06-15,B_on,NO2,20250615-1600,94.24
2025-06-15,B_on,NO2,20250615-0100,97.25
2025-06-15,B_on,NO2,20250615-1900,97.57
2025-06-15,B_on,NO2,20250615-1700,97.4
2025-06-15,B_on,NO2,20250615-1500,71.33
2025-06-15,B_on,NO2,20250615-1100,27.96
2025-06-15,B_on,NO2,20250615-0600,94.24
2025-06-15,B_on,NO2,20250615-0900,53.03
2025-06-15,B_on,NO2,20250615-0000,94.24
2025-06-15,B_on,NO2,20250615-0300,97.57
2025-06-15,B_on,NO2,20250615-2200,94.24
2025-06-15,B_on,NO2,20250615-1000,50.33
2025-06-15,B_on,NO2,20250615-0200,97.25
2025-06-15,B_on,NO2,20250615-2000,97.57
2025-06-15,B_on,NO2,20250615-0400,97.4
2025-06-15,B_on,NO2,20250615-2100,97.57
2025-06-15,B_on,NO2,20250615-0800,60.68
2025-06-15,B_on,FR,20250615-0700,28.27
2025-06-15,B_on,FR,20250615-0500,30.41
2025-06-15,B_on,FR,20250615-2300,57.57
2025-06-15,B_on,FR,20250615-1300,21.81
2025-06-15,B_on,FR,20250615-1800,57.57
2025-06-15,B_on,FR,20250615-1400,4.88
2025-06-15,B_on,FR,20250615-1200,15.75
2025-06-15,B_on,FR,20250615-1600,28.36
2025-06-15,B_on,FR,20250615-0100,33.58
2025-06-15,B_on,FR,20250615-1900,69.41
2025-06-15,B_on,FR,20250615-1700,29.16
2025-06-15,B_on,FR,20250615-1500,25.81
2025-06-15,B_on,FR,20250615-1100,13.47
2025-06-15,B_on,FR,20250615-0600,28.9
2025-06-15,B_on,FR,20250615-0900,31.4
2025-06-15,B_on,FR,20250615-0000,68.17
2025-06-15,B_on,FR,20250615-0300,33.58
2025-06-15,B_on,FR,20250615-2200,62.57
2025-06-15,B_on,FR,20250615-1000,34.55
2025-06-15,B_on,FR,20250615-0200,33.58
2025-06-15,B_on,FR,20250615-2000,69.41
2025-06-15,B_on,FR,20250615-0400,33.58
2025-06-15,B_on,FR,20250615-2100,69.41
2025-06-15,B_on,FR,20250615-0800,20.35
2026-01-01,A_off,NL,20260101-0300,43.33
2026-01-01,A_off,NL,20260101-0200,43.33
2026-01-01,A_off,NL,20260101-1000,79.16
2026-01-01,A_off,NL,20260101-1400,79.16
2026-01-01,A_off,NL,20260101-0600,79.16
2026-01-01,A_off,NL,20260101-0500,43.33
2026-01-01,A_off,NL,20260101-2300,43.33
2026-01-01,A_off,NL,20260101-2200,43.33
2026-01-01,A_off,NL,20260101-0100,43.33
2026-01-01,A_off,NL,20260101-1900,79.16
2026-01-01,A_off,NL,20260101-1600,79.16
2026-01-01,A_off,NL,20260101-0400,43.33
2026-01-01,A_off,NL,20260101-0800,79.16
2026-01-01,A_off,NL,20260101-1200,79.16
2026-01-01,A_off,NL,20260101-2000,79.16
2026-01-01,A_off,NL,20260101-0700,79.16
2026-01-01,A_off,NL,20260101-1800,79.16
2026-01-01,A_off,NL,20260101-1300,79.16
2026-01-01,A_off,NL,20260101-0000,79.16
2026-01-01,A_off,NL,20260101-0900,79.16
2026-01-01,A_off,NL,20260101-1700,79.16
2026-01-01,A_off,NL,20260101-1500,79.16
2026-01-01,A_off,NL,20260101-2100,79.16
2026-01-01,A_off,NL,20260101-1100,79.16
2026-01-01,A_off,BE,20260101-0300,22.16
2026-01-01,A_off,BE,20260101-0200,23.75
2026-01-01,A_off,BE,20260101-1000,40.08
2026-01-01,A_off,BE,20260101-1400,40.08
2026-01-01,A_off,BE,20260101-0600,36.07
2026-01-01,A_off,BE,20260101-0500,19.95
2026-01-01,A_off,BE,20260101-2300,20.78
2026-01-01,A_off,BE,20260101-2200,20.78
2026-01-01,A_off,BE,20260101-0100,33.54
2026-01-01,A_off,BE,20260101-1900,53.16
2026-01-01,A_off,BE,20260101-1600,53.72
2026-01-01,A_off,BE,20260101-0400,22.16
2026-01-01,A_off,BE,20260101-0800,36.07
2026-01-01,A_off,BE,20260101-1200,40.08
2026-01-01,A_off,BE,20260101-2000,37.5
2026-01-01,A_off,BE,20260101-0700,36.07
2026-01-01,A_off,BE,20260101-1800,55.12
2026-01-01,A_off,BE,20260101-1300,40.08
2026-01-01,A_off,BE,20260101-0000,61.24
2026-01-01,A_off,BE,20260101-0900,36.07
2026-01-01,A_off,BE,20260101-1700,55.12
2026-01-01,A_off,BE,20260101-1500,41.66
2026-01-01,A_off,BE,20260101-2100,37.5
2026-01-01,A_off,BE,20260101-1100,40.08
2026-01-01,A_off,DE_LU,20260101-0300,3.15
2026-01-01,A_off,DE_LU,20260101-0200,4.17
2026-01-01,A_off,DE_LU,20260101-1000,1.0
2026-01-01,A_off,DE_LU,20260101-1400,3.15
2026-01-01,A_off,DE_LU,20260101-0600,3.15
2026-01-01,A_off,DE_LU,20260101-0500,1.0
2026-01-01,A_off,DE_LU,20260101-2300,4.17
2026-01-01,A_off,DE_LU,20260101-2200,4.17
2026-01-01,A_off,DE_LU,20260101-0100,27.49
2026-01-01,A_off,DE_LU,20260101-1900,43.33
2026-01-01,A_off,DE_LU,20260101-1600,43.33
2026-01-01,A_off,DE_LU,20260101-0400,2.85
2026-01-01,A_off,DE_LU,20260101-0800,3.75
2026-01-01,A_off,DE_LU,20260101-1200,1.0
2026-01-01,A_off,DE_LU,20260101-2000,16.46
2026-01-01,A_off,DE_LU,20260101-0700,4.17
2026-01-01,A_off,DE_LU,20260101-1800,52.75
2026-01-01,A_off,DE_LU,20260101-1300,1.0
2026-01-01,A_off,DE_LU,20260101-0000,56.22
2026-01-01,A_off,DE_LU,20260101-0900,1.0
2026-01-01,A_off,DE_LU,20260101-1700,52.75
2026-01-01,A_off,DE_LU,20260101-1500,14.93
2026-01-01,A_off,DE_LU,20260101-2100,14.93
2026-01-01,A_off,DE_LU,20260101-1100,1.0
2026-01-01,A_off,DK1,20260101-0300,3.15
2026-01-01,A_off,DK1,20260101-0200,4.17
2026-01-01,A_off,DK1,20260101-1000,1.0
2026-01-01,A_off,DK1,20260101-1400,3.15
2026-01-01,A_off,DK1,20260101-0600,3.15
2026-01-01,A_off,DK1,20260101-0500,1.0
2026-01-01,A_off,DK1,20260101-2300,4.17
2026-01-01,A_off,DK1,20260101-2200,14.93
2026-01-01,A_off,DK1,20260101-0100,27.49
2026-01-01,A_off,DK1,20260101-1900,43.33
2026-01-01,A_off,DK1,20260101-1600,43.33
2026-01-01,A_off,DK1,20260101-0400,2.85
2026-01-01,A_off,DK1,20260101-0800,3.75
2026-01-01,A_off,DK1,20260101-1200,1.0
2026-01-01,A_off,DK1,20260101-2000,16.46
2026-01-01,A_off,DK1,20260101-0700,4.17
2026-01-01,A_off,DK1,20260101-1800,52.75
2026-01-01,A_off,DK1,20260101-1300,1.0
2026-01-01,A_off,DK1,20260101-0000,56.22
2026-01-01,A_off,DK1,20260101-0900,1.0
2026-01-01,A_off,DK1,20260101-1700,52.75
2026-01-01,A_off,DK1,20260101-1500,14.93
2026-01-01,A_off,DK1,20260101-2100,14.93
2026-01-01,A_off,DK1,20260101-1100,1.0
2026-01-01,A_off,NO2,20260101-0300,13.99
2026-01-01,A_off,NO2,20260101-0200,16.07
2026-01-01,A_off,NO2,20260101-1000,25.02
2026-01-01,A_off,NO2,20260101-1400,25.02
2026-01-01,A_off,NO2,20260101-0600,25.02
2026-01-01,A_off,NO2,20260101-0500,13.99
2026-01-01,A_off,NO2,20260101-2300,15.2
2026-01-01,A_off,NO2,20260101-2200,15.2
2026-01-01,A_off,NO2,20260101-0100,28.9
2026-01-01,A_off,NO2,20260101-1900,49.9
2026-01-01,A_off,NO2,20260101-1600,50.71
2026-01-01,A_off,NO2,20260101-0400,13.99
2026-01-01,A_off,NO2,20260101-0800,25.02
2026-01-01,A_off,NO2,20260101-1200,25.02
2026-01-01,A_off,NO2,20260101-2000,27.09
2026-01-01,A_off,NO2,20260101-0700,25.02
2026-01-01,A_off,NO2,20260101-1800,52.75
2026-01-01,A_off,NO2,20260101-1300,25.02
2026-01-01,A_off,NO2,20260101-0000,52.75
2026-01-01,A_off,NO2,20260101-0900,25.02
2026-01-01,A_off,NO2,20260101-1700,52.75
2026-01-01,A_off,NO2,20260101-1500,27.09
2026-01-01,A_off,NO2,20260101-2100,27.09
2026-01-01,A_off,NO2,20260101-1100,25.02
2026-01-01,A_off,FR,20260101-0300,52.59
2026-01-01,A_off,FR,20260101-0200,63.37
2026-01-01,A_off,FR,20260101-1000,22.79
2026-01-01,A_off,FR,20260101-1400,23.75
2026-01-01,A_off,FR,20260101-0600,68.04
2026-01-01,A_off,FR,20260101-0500,51.92
2026-01-01,A_off,FR,20260101-2300,79.16
2026-01-01,A_off,FR,20260101-2200,79.16
2026-01-01,A_off,FR,20260101-0100,79.16
2026-01-01,A_off,FR,20260101-1900,79.16
2026-01-01,A_off,FR,20260101-1600,45.83
